gene,tpm,percentile,status
STXBP1,21.66,89.9,EXPRESSED
FITM2,21.64,89.9,EXPRESSED
SIPA1L3,21.62,89.9,EXPRESSED
MGST2,21.61,89.9,EXPRESSED
GPR22,21.61,89.9,EXPRESSED
ARMH4,21.58,89.9,EXPRESSED
ITGA7,21.56,89.9,EXPRESSED
EEF1AKMT1,21.54,89.9,EXPRESSED
STK40,21.53,89.9,EXPRESSED
CD300A,21.52,89.9,EXPRESSED
IL7R,21.51,89.9,EXPRESSED
PXYLP1,21.45,89.9,EXPRESSED
SIPA1,21.44,89.9,EXPRESSED
ZBTB8OS,21.43,89.9,EXPRESSED
HCK,21.42,89.9,EXPRESSED
MUL1,21.41,89.9,EXPRESSED
SLC16A9,21.35,89.8,EXPRESSED
TAPBPL,21.34,89.8,EXPRESSED
MCUB,21.34,89.8,EXPRESSED
MARCHF2,21.33,89.8,EXPRESSED
SLC25A14,21.31,89.8,EXPRESSED
DOCK8,21.3,89.8,EXPRESSED
CHST10,21.26,89.8,EXPRESSED
ELOVL1,21.22,89.8,EXPRESSED
GTSE1,21.2,89.8,EXPRESSED
TBCD,21.2,89.8,EXPRESSED
NUS1,21.18,89.8,EXPRESSED
DNAJA4,21.16,89.8,EXPRESSED
ERBB2,21.09,89.8,EXPRESSED
FZD4,21.08,89.8,EXPRESSED
MLKL,21.05,89.8,EXPRESSED
BRI3,21.01,89.8,EXPRESSED
CORO1B,21.01,89.8,EXPRESSED
TRPM6,21.0,89.8,EXPRESSED
KLC1,20.98,89.8,EXPRESSED
TCTA,20.97,89.8,EXPRESSED
DPCD,20.95,89.8,EXPRESSED
P3H3,20.94,89.8,EXPRESSED
KCNT2,20.9,89.8,EXPRESSED
CAMK2G,20.83,89.7,EXPRESSED
PTPRU,20.8,89.7,EXPRESSED
IL17RB,20.77,89.7,EXPRESSED
MT-ND5,20.77,89.7,EXPRESSED
SLC9A6,20.76,89.7,EXPRESSED
ENTPD1,20.76,89.7,EXPRESSED
PIEZO1,20.73,89.7,EXPRESSED
EEF1E1,20.72,89.7,EXPRESSED
SMDT1,20.7,89.7,EXPRESSED
CAMK1D,20.7,89.7,EXPRESSED
CLIC2,20.67,89.7,EXPRESSED
HPS4,20.65,89.7,EXPRESSED
B3GALNT2,20.64,89.7,EXPRESSED
KIT,20.63,89.7,EXPRESSED
ZDHHC3,20.62,89.7,EXPRESSED
LETM2,20.62,89.7,EXPRESSED
OGFOD3,20.61,89.7,EXPRESSED
HLA-F,20.61,89.7,EXPRESSED
CDC14B,20.6,89.7,EXPRESSED
STING1,20.58,89.7,EXPRESSED
CEPT1,20.58,89.7,EXPRESSED
KLRB1,20.57,89.7,EXPRESSED
FAM171A1,20.57,89.7,EXPRESSED
IGSF6,20.55,89.7,EXPRESSED
CTNND1,20.55,89.7,EXPRESSED
GGCX,20.54,89.7,EXPRESSED
SLC8B1,20.52,89.7,EXPRESSED
HLA-DOA,20.51,89.7,EXPRESSED
HLA-DQA2,20.51,89.7,EXPRESSED
ABCD4,20.47,89.7,EXPRESSED
VAMP1,20.47,89.7,EXPRESSED
CSF2RA,20.46,89.7,EXPRESSED
FADS3,20.46,89.7,EXPRESSED
ST6GALNAC4,20.43,89.7,EXPRESSED
LILRB5,20.42,89.7,EXPRESSED
SIRPB2,20.42,89.7,EXPRESSED
ALCAM,20.4,89.6,EXPRESSED
SEMA6D,20.38,89.6,EXPRESSED
MCOLN3,20.38,89.6,EXPRESSED
SLC10A3,20.37,89.6,EXPRESSED
SLC22A23,20.34,89.6,EXPRESSED
CDAN1,20.34,89.6,EXPRESSED
DCBLD1,20.3,89.6,EXPRESSED
BCS1L,20.29,89.6,EXPRESSED
FOXRED2,20.28,89.6,EXPRESSED
ALPK1,20.25,89.6,EXPRESSED
ERMP1,20.24,89.6,EXPRESSED
C6orf136,20.23,89.6,EXPRESSED
SMIM7,20.19,89.6,EXPRESSED
PRKCH,20.16,89.6,EXPRESSED
CNTRL,20.15,89.6,EXPRESSED
ALG10B,20.12,89.6,EXPRESSED
RUSF1,20.11,89.6,EXPRESSED
ARHGAP45,20.08,89.6,EXPRESSED
TSC2,20.06,89.6,EXPRESSED
BCAR1,20.06,89.6,EXPRESSED
ZDHHC14,20.03,89.6,EXPRESSED
GBGT1,20.02,89.6,EXPRESSED
FMO2,20.0,89.6,EXPRESSED
OR10A5,19.99,89.6,EXPRESSED
ABCB4,19.99,89.6,EXPRESSED
METTL21A,19.96,89.5,EXPRESSED
CSMD1,19.93,89.5,EXPRESSED
OR52E8,19.92,89.5,EXPRESSED
UQCR11,19.91,89.5,EXPRESSED
MICAL1,19.86,89.5,EXPRESSED
ACSM4,19.82,89.5,EXPRESSED
SGSH,19.77,89.5,EXPRESSED
CMTM4,19.76,89.5,EXPRESSED
TSPAN14,19.73,89.5,EXPRESSED
ORMDL2,19.71,89.5,EXPRESSED
B4GALT4,19.7,89.5,EXPRESSED
OR52E4,19.68,89.5,EXPRESSED
PGAM5,19.66,89.5,EXPRESSED
TMEM63A,19.65,89.5,EXPRESSED
SFT2D2,19.65,89.5,EXPRESSED
CLCN7,19.64,89.4,EXPRESSED
TICAM1,19.63,89.4,EXPRESSED
LZTS1,19.63,89.4,EXPRESSED
SEC22A,19.63,89.4,EXPRESSED
FRMD8,19.58,89.4,EXPRESSED
ADH1C,19.57,89.4,EXPRESSED
SMIM14,19.57,89.4,EXPRESSED
GPR153,19.56,89.4,EXPRESSED
SLC35A3,19.52,89.4,EXPRESSED
TTC33,19.51,89.4,EXPRESSED
SLC25A4,19.49,89.4,EXPRESSED
NPIPB4,19.47,89.4,EXPRESSED
CLCC1,19.45,89.4,EXPRESSED
OTULINL,19.44,89.4,EXPRESSED
UBE2QL1,19.44,89.4,EXPRESSED
ATG9A,19.44,89.4,EXPRESSED
SLC35C2,19.4,89.4,EXPRESSED
ADCK5,19.36,89.4,EXPRESSED
PIGA,19.36,89.4,EXPRESSED
FLT4,19.35,89.4,EXPRESSED
PIGS,19.34,89.4,EXPRESSED
CHST1,19.31,89.4,EXPRESSED
SYS1,19.29,89.4,EXPRESSED
PALD1,19.28,89.4,EXPRESSED
YOD1,19.28,89.4,EXPRESSED
DGAT1,19.24,89.4,EXPRESSED
GIMAP2,19.24,89.4,EXPRESSED
PIP4P1,19.23,89.4,EXPRESSED
TMCC3,19.22,89.4,EXPRESSED
CES2,19.18,89.3,EXPRESSED
WDR12,19.18,89.3,EXPRESSED
ADAMTS2,19.18,89.3,EXPRESSED
SLN,19.16,89.3,EXPRESSED
LPCAT2,19.16,89.3,EXPRESSED
ELP6,19.16,89.3,EXPRESSED
LRIG2,19.14,89.3,EXPRESSED
BNIP1,19.13,89.3,EXPRESSED
EFNB2,19.11,89.3,EXPRESSED
SOCS3,19.09,89.3,EXPRESSED
SLC25A30,19.07,89.3,EXPRESSED
COQ7,19.07,89.3,EXPRESSED
CYB5A,19.01,89.3,EXPRESSED
NOL6,19.0,89.3,EXPRESSED
COL4A5,18.99,89.3,EXPRESSED
TSPAN13,18.98,89.3,EXPRESSED
RHBDF1,18.97,89.3,EXPRESSED
WHRN,18.97,89.3,EXPRESSED
BNIP3,18.96,89.3,EXPRESSED
TMEM67,18.95,89.3,EXPRESSED
IL20RB,18.94,89.3,EXPRESSED
FAM174C,18.91,89.3,EXPRESSED
ICAM1,18.86,89.3,EXPRESSED
MYO3A,18.83,89.3,EXPRESSED
TMCO4,18.82,89.3,EXPRESSED
FICD,18.8,89.3,EXPRESSED
CDK5,18.79,89.3,EXPRESSED
PDZD11,18.79,89.2,EXPRESSED
ADRM1,18.79,89.2,EXPRESSED
SLC6A6,18.79,89.2,EXPRESSED
STAMBP,18.78,89.2,EXPRESSED
MUC19,18.76,89.2,EXPRESSED
ZDHHC8,18.75,89.2,EXPRESSED
GPI,18.75,89.2,EXPRESSED
KIAA0319L,18.73,89.2,EXPRESSED
AGER,18.72,89.2,EXPRESSED
UBXN8,18.71,89.2,EXPRESSED
NRP2,18.65,89.2,EXPRESSED
EMCN,18.65,89.2,EXPRESSED
TSHZ3,18.64,89.2,EXPRESSED
SNUPN,18.61,89.2,EXPRESSED
SLC2A12,18.59,89.2,EXPRESSED
TLR3,18.58,89.2,EXPRESSED
TMEM138,18.57,89.2,EXPRESSED
APOOL,18.55,89.2,EXPRESSED
CALHM2,18.53,89.2,EXPRESSED
ATP23,18.52,89.2,EXPRESSED
ERO1B,18.5,89.2,EXPRESSED
ACSS3,18.5,89.2,EXPRESSED
ACER3,18.48,89.2,EXPRESSED
GPR173,18.46,89.2,EXPRESSED
ACSL5,18.44,89.2,EXPRESSED
PRND,18.43,89.2,EXPRESSED
MIEN1,18.43,89.2,EXPRESSED
BCAR3,18.32,89.1,EXPRESSED
CYP2D6,18.32,89.1,EXPRESSED
SVEP1,18.31,89.1,EXPRESSED
LAT2,18.31,89.1,EXPRESSED
PPM1F,18.3,89.1,EXPRESSED
SLC38A7,18.3,89.1,EXPRESSED
PLCB2,18.29,89.1,EXPRESSED
ZNF816,18.28,89.1,EXPRESSED
FRRS1,18.25,89.1,EXPRESSED
DSC2,18.23,89.1,EXPRESSED
LRRC19,18.18,89.1,EXPRESSED
LRRC8C,18.17,89.1,EXPRESSED
GRID2,18.14,89.1,EXPRESSED
CCDC167,18.07,89.1,EXPRESSED
CIP2A,18.06,89.1,EXPRESSED
ENPP6,18.05,89.1,EXPRESSED
IL6R,18.04,89.1,EXPRESSED
NLGN2,18.01,89.1,EXPRESSED
EHD1,17.98,89.0,EXPRESSED
SIDT2,17.97,89.0,EXPRESSED
TAS2R5,17.96,89.0,EXPRESSED
CPOX,17.96,89.0,EXPRESSED
GSDMD,17.96,89.0,EXPRESSED
KCND2,17.95,89.0,EXPRESSED
OSTM1,17.87,89.0,EXPRESSED
CYB5D2,17.85,89.0,EXPRESSED
MOSPD3,17.81,89.0,EXPRESSED
KIAA1549,17.81,89.0,EXPRESSED
POMGNT1,17.8,89.0,EXPRESSED
SLC35A2,17.79,89.0,EXPRESSED
GNPTG,17.76,89.0,EXPRESSED
GPR160,17.73,89.0,EXPRESSED
DIP2A,17.69,89.0,EXPRESSED
ZNF229,17.68,89.0,EXPRESSED
GAL3ST4,17.68,89.0,EXPRESSED
IFI27,17.68,89.0,EXPRESSED
ZDHHC23,17.68,89.0,EXPRESSED
PCDHB9,17.66,89.0,EXPRESSED
C19orf18,17.66,89.0,EXPRESSED
RTP4,17.65,89.0,EXPRESSED
CLDN34,17.65,89.0,EXPRESSED
PCDH9,17.65,89.0,EXPRESSED
MAPKAPK5,17.62,88.9,EXPRESSED
ULBP2,17.59,88.9,EXPRESSED
NPR1,17.57,88.9,EXPRESSED
NPIPA1,17.56,88.9,EXPRESSED
ENTPD6,17.55,88.9,EXPRESSED
UBE2S,17.53,88.9,EXPRESSED
C6orf47,17.52,88.9,EXPRESSED
NPIPB11,17.5,88.9,EXPRESSED
TSPAN4,17.45,88.9,EXPRESSED
CFLAR,17.41,88.9,EXPRESSED
PISD,17.41,88.9,EXPRESSED
PLAUR,17.41,88.9,EXPRESSED
CDH6,17.41,88.9,EXPRESSED
UNC93B1,17.4,88.9,EXPRESSED
ABCD2,17.39,88.9,EXPRESSED
RMND1,17.38,88.9,EXPRESSED
OR52E5,17.35,88.9,EXPRESSED
ARHGEF26,17.32,88.9,EXPRESSED
SYNPO,17.31,88.9,EXPRESSED
PCNX3,17.28,88.8,EXPRESSED
ZNF598,17.28,88.8,EXPRESSED
ACACB,17.26,88.8,EXPRESSED
GRIK2,17.26,88.8,EXPRESSED
MCOLN1,17.24,88.8,EXPRESSED
NCEH1,17.24,88.8,EXPRESSED
SEMA6A,17.24,88.8,EXPRESSED
MATCAP2,17.23,88.8,EXPRESSED
STX4,17.23,88.8,EXPRESSED
RPAP1,17.19,88.8,EXPRESSED
ICA1,17.18,88.8,EXPRESSED
LDLR,17.17,88.8,EXPRESSED
WFS1,17.16,88.8,EXPRESSED
FKBP11,17.15,88.8,EXPRESSED
ALG6,17.14,88.8,EXPRESSED
UNG,17.1,88.8,EXPRESSED
MARK2,17.09,88.8,EXPRESSED
FABP5,17.08,88.8,EXPRESSED
SSBP2,17.07,88.8,EXPRESSED
SPTLC3,17.03,88.8,EXPRESSED
ABHD6,17.01,88.8,EXPRESSED
CCL5,17.0,88.8,EXPRESSED
CCDC141,16.99,88.8,EXPRESSED
SHISA4,16.96,88.8,EXPRESSED
TMEM208,16.96,88.7,EXPRESSED
ABCG2,16.95,88.7,EXPRESSED
TMEM223,16.93,88.7,EXPRESSED
SLC37A2,16.89,88.7,EXPRESSED
MFAP3L,16.89,88.7,EXPRESSED
MUC1,16.89,88.7,EXPRESSED
ZDHHC20,16.84,88.7,EXPRESSED
SLC25A39,16.82,88.7,EXPRESSED
MYADM,16.81,88.7,EXPRESSED
ZNF66,16.78,88.7,EXPRESSED
OR51Q1,16.76,88.7,EXPRESSED
PLXDC1,16.75,88.7,EXPRESSED
CD151,16.75,88.7,EXPRESSED
GCLM,16.74,88.7,EXPRESSED
CFAP418,16.74,88.7,EXPRESSED
KRBOX5,16.73,88.7,EXPRESSED
FSD1L,16.72,88.7,EXPRESSED
TNFRSF11A,16.72,88.7,EXPRESSED
GBP4,16.72,88.7,EXPRESSED
APOL6,16.71,88.7,EXPRESSED
ARID1B,16.71,88.7,EXPRESSED
RFT1,16.71,88.7,EXPRESSED
NUP88,16.69,88.7,EXPRESSED
SLCO6A1,16.68,88.7,EXPRESSED
C14orf93,16.67,88.7,EXPRESSED
TMEM104,16.66,88.6,EXPRESSED
CNPPD1,16.65,88.6,EXPRESSED
DEAF1,16.63,88.6,EXPRESSED
VASP,16.62,88.6,EXPRESSED
UNC5C,16.59,88.6,EXPRESSED
YIPF2,16.58,88.6,EXPRESSED
HEATR5A,16.54,88.6,EXPRESSED
SLC46A3,16.53,88.6,EXPRESSED
PDLIM4,16.51,88.6,EXPRESSED
SMAGP,16.5,88.6,EXPRESSED
FLAD1,16.48,88.6,EXPRESSED
ATXN7L3,16.47,88.6,EXPRESSED
PPT2,16.46,88.6,EXPRESSED
APBB1,16.45,88.6,EXPRESSED
EPHA5,16.44,88.6,EXPRESSED
CD83,16.44,88.6,EXPRESSED
TEX50,16.44,88.6,EXPRESSED
TM4SF18,16.42,88.6,EXPRESSED
OR1L4,16.4,88.6,EXPRESSED
TTC12,16.39,88.6,EXPRESSED
COASY,16.38,88.6,EXPRESSED
METTL25B,16.37,88.6,EXPRESSED
SLC25A11,16.37,88.6,EXPRESSED
SAYSD1,16.37,88.6,EXPRESSED
TMEM196,16.34,88.6,EXPRESSED
PKD1,16.33,88.6,EXPRESSED
RARRES1,16.32,88.6,EXPRESSED
SLC35G1,16.31,88.6,EXPRESSED
IFFO2,16.31,88.6,EXPRESSED
PGAP2,16.3,88.6,EXPRESSED
TSPAN5,16.29,88.5,EXPRESSED
ARSD,16.28,88.5,EXPRESSED
SLC43A1,16.28,88.5,EXPRESSED
CLN8,16.23,88.5,EXPRESSED
TMEM250,16.23,88.5,EXPRESSED
PI4K2A,16.19,88.5,EXPRESSED
UNC45A,16.18,88.5,EXPRESSED
CGRRF1,16.16,88.5,EXPRESSED
GALNT12,16.13,88.5,EXPRESSED
COA1,16.11,88.5,EXPRESSED
PLPP3,16.1,88.5,EXPRESSED
MTARC2,16.08,88.5,EXPRESSED
SMPD4,16.04,88.5,EXPRESSED
PCDHB4,16.03,88.5,EXPRESSED
ADCY3,16.03,88.5,EXPRESSED
MFSD12,16.01,88.5,EXPRESSED
CNTNAP1,16.01,88.5,EXPRESSED
PIGN,16.0,88.5,EXPRESSED
PNPLA6,15.99,88.5,EXPRESSED
SOX11,15.95,88.5,EXPRESSED
ANGEL1,15.95,88.5,EXPRESSED
P2RY12,15.93,88.5,EXPRESSED
ITGA8,15.92,88.5,EXPRESSED
SLC2A1,15.89,88.5,EXPRESSED
DEUP1,15.88,88.4,EXPRESSED
STK36,15.88,88.4,EXPRESSED
TRPV4,15.87,88.4,EXPRESSED
UBTD1,15.84,88.4,EXPRESSED
MT-CYB,15.83,88.4,EXPRESSED
HTRA2,15.8,88.4,EXPRESSED
LNX1,15.77,88.4,EXPRESSED
PTCHD4,15.74,88.4,EXPRESSED
TAP2,15.73,88.4,EXPRESSED
DAGLB,15.72,88.4,EXPRESSED
ZNF2,15.7,88.4,EXPRESSED
SCO1,15.69,88.4,EXPRESSED
ERF,15.69,88.4,EXPRESSED
ARHGEF1,15.69,88.4,EXPRESSED
LDLRAD4,15.69,88.4,EXPRESSED
CTNS,15.68,88.4,EXPRESSED
ZNF646,15.67,88.4,EXPRESSED
DNAJC30,15.63,88.4,EXPRESSED
ABHD3,15.62,88.4,EXPRESSED
TYRP1,15.61,88.4,EXPRESSED
SLC35E3,15.56,88.4,EXPRESSED
TNFRSF12A,15.55,88.4,EXPRESSED
POGLUT2,15.54,88.4,EXPRESSED
ARV1,15.54,88.3,EXPRESSED
TEC,15.51,88.3,EXPRESSED
LRRC8B,15.5,88.3,EXPRESSED
CLEC4E,15.5,88.3,EXPRESSED
ITPR1,15.48,88.3,EXPRESSED
AQP11,15.44,88.3,EXPRESSED
ANO8,15.44,88.3,EXPRESSED
SLC48A1,15.43,88.3,EXPRESSED
PSTPIP2,15.39,88.3,EXPRESSED
OR51B6,15.39,88.3,EXPRESSED
PLET1,15.37,88.3,EXPRESSED
TMEM129,15.37,88.3,EXPRESSED
TMEM237,15.36,88.3,EXPRESSED
LRRC37B,15.34,88.3,EXPRESSED
CACNA1E,15.34,88.3,EXPRESSED
SFT2D1,15.33,88.3,EXPRESSED
TLCD4,15.33,88.3,EXPRESSED
PCDH17,15.3,88.3,EXPRESSED
DENND3,15.29,88.3,EXPRESSED
SIGLEC10,15.27,88.3,EXPRESSED
ZNF839,15.26,88.3,EXPRESSED
IL1RAP,15.23,88.3,EXPRESSED
TCTN3,15.23,88.3,EXPRESSED
PLXNA3,15.22,88.3,EXPRESSED
FAM78A,15.2,88.3,EXPRESSED
GPR137C,15.2,88.3,EXPRESSED
SLC10A7,15.16,88.3,EXPRESSED
OR2D3,15.16,88.2,EXPRESSED
UBIAD1,15.14,88.2,EXPRESSED
SCAMP4,15.13,88.2,EXPRESSED
TMEM80,15.13,88.2,EXPRESSED
GRAMD1A,15.12,88.2,EXPRESSED
MLANA,15.11,88.2,EXPRESSED
NDFIP2,15.1,88.2,EXPRESSED
FUT4,15.1,88.2,EXPRESSED
B3GAT3,15.09,88.2,EXPRESSED
ADGRL3,15.08,88.2,EXPRESSED
DLG4,15.06,88.2,EXPRESSED
MAOA,15.05,88.2,EXPRESSED
GLIPR1L2,15.04,88.2,EXPRESSED
MT-ATP6,15.03,88.2,EXPRESSED
MT-ND2,15.02,88.2,EXPRESSED
SCNN1A,15.0,88.2,EXPRESSED
PLPP6,14.99,88.2,EXPRESSED
ADORA2B,14.98,88.2,EXPRESSED
TIE1,14.97,88.2,EXPRESSED
RDH10,14.97,88.2,EXPRESSED
PIGH,14.95,88.2,EXPRESSED
ST6GALNAC3,14.91,88.2,EXPRESSED
EFCAB2,14.91,88.2,EXPRESSED
SLC1A5,14.91,88.2,EXPRESSED
ZMYM6,14.89,88.2,EXPRESSED
ATP5MC1,14.89,88.2,EXPRESSED
PCDHGC4,14.88,88.2,EXPRESSED
CNPY2,14.86,88.1,EXPRESSED
GYPC,14.85,88.1,EXPRESSED
IKZF1,14.84,88.1,EXPRESSED
NRG4,14.83,88.1,EXPRESSED
JTB,14.83,88.1,EXPRESSED
SORL1,14.8,88.1,EXPRESSED
TMEM132A,14.79,88.1,EXPRESSED
TMEM101,14.78,88.1,EXPRESSED
IGKV3-15,14.76,88.1,EXPRESSED
BACE2,14.7,88.1,EXPRESSED
DISP1,14.7,88.1,EXPRESSED
CHPT1,14.69,88.1,EXPRESSED
CD209,14.69,88.1,EXPRESSED
SASH3,14.68,88.1,EXPRESSED
PGAP3,14.67,88.1,EXPRESSED
MTNR1B,14.67,88.1,EXPRESSED
SERAC1,14.66,88.1,EXPRESSED
FANCI,14.64,88.1,EXPRESSED
CGREF1,14.64,88.1,EXPRESSED
MPI,14.63,88.1,EXPRESSED
PPP1R16B,14.63,88.1,EXPRESSED
NDUFB6,14.63,88.1,EXPRESSED
LILRB2,14.61,88.1,EXPRESSED
KALRN,14.6,88.1,EXPRESSED
AVPI1,14.6,88.1,EXPRESSED
MTTP,14.59,88.1,EXPRESSED
FAM24B,14.58,88.1,EXPRESSED
HLA-DQA1,14.52,88.0,EXPRESSED
MILR1,14.52,88.0,EXPRESSED
PRCP,14.52,88.0,EXPRESSED
SEMA6B,14.52,88.0,EXPRESSED
ATP8A1,14.5,88.0,EXPRESSED
SLC10A1,14.49,88.0,EXPRESSED
S100A16,14.45,88.0,EXPRESSED
TMEM256,14.44,88.0,EXPRESSED
ADAMTSL2,14.44,88.0,EXPRESSED
CASKIN2,14.44,88.0,EXPRESSED
DSE,14.39,88.0,EXPRESSED
PCDHGA1,14.36,88.0,EXPRESSED
PLAAT3,14.36,88.0,EXPRESSED
COBL,14.31,88.0,EXPRESSED
ARHGAP19,14.29,88.0,EXPRESSED
DAPK2,14.25,88.0,EXPRESSED
CYTH2,14.23,88.0,EXPRESSED
GRAMD1C,14.21,88.0,EXPRESSED
CDH24,14.19,88.0,EXPRESSED
SLC25A2,14.18,88.0,EXPRESSED
COX6A1,14.17,87.9,EXPRESSED
GALNT14,14.16,87.9,EXPRESSED
PEDS1,14.16,87.9,EXPRESSED
TTYH2,14.15,87.9,EXPRESSED
MT-CO2,14.09,87.9,EXPRESSED
ETFDH,14.06,87.9,EXPRESSED
PEMT,14.06,87.9,EXPRESSED
GAS7,14.06,87.9,EXPRESSED
TRPM2,14.04,87.9,EXPRESSED
PTDSS2,14.03,87.9,EXPRESSED
TMEM218,14.03,87.9,EXPRESSED
NAAA,14.03,87.9,EXPRESSED
OR52H1,13.96,87.9,EXPRESSED
ADPRHL1,13.95,87.9,EXPRESSED
CYP20A1,13.95,87.9,EXPRESSED
BIN2,13.95,87.9,EXPRESSED
PCDHGA8,13.95,87.9,EXPRESSED
ATOX1,13.93,87.9,EXPRESSED
AMIGO2,13.92,87.9,EXPRESSED
TSPAN18,13.92,87.9,EXPRESSED
NME3,13.9,87.9,EXPRESSED
ROR1,13.89,87.9,EXPRESSED
TMEM51,13.86,87.8,EXPRESSED
CYP3A5,13.85,87.8,EXPRESSED
CDH19,13.85,87.8,EXPRESSED
TTC7B,13.84,87.8,EXPRESSED
FAM174B,13.83,87.8,EXPRESSED
HCAR1,13.83,87.8,EXPRESSED
MMP10,13.81,87.8,EXPRESSED
ELP5,13.77,87.8,EXPRESSED
FAM162A,13.77,87.8,EXPRESSED
KCNH5,13.77,87.8,EXPRESSED
CX3CL1,13.74,87.8,EXPRESSED
KREMEN1,13.74,87.8,EXPRESSED
CMTM8,13.72,87.8,EXPRESSED
USE1,13.71,87.8,EXPRESSED
CRTC1,13.7,87.8,EXPRESSED
DNAJC11,13.7,87.8,EXPRESSED
MICAL2,13.69,87.8,EXPRESSED
PCBD2,13.68,87.8,EXPRESSED
BTBD18,13.67,87.8,EXPRESSED
NSG1,13.67,87.8,EXPRESSED
PDE4A,13.65,87.8,EXPRESSED
MANEA,13.64,87.8,EXPRESSED
SLC16A10,13.64,87.8,EXPRESSED
CLEC5A,13.64,87.8,EXPRESSED
ANO1,13.63,87.8,EXPRESSED
KCNE4,13.6,87.8,EXPRESSED
EPB41L4B,13.58,87.8,EXPRESSED
TMEM81,13.56,87.8,EXPRESSED
AKTIP,13.56,87.8,EXPRESSED
ADRB2,13.56,87.8,EXPRESSED
MBOAT1,13.55,87.7,EXPRESSED
KLHL6,13.55,87.7,EXPRESSED
SLC35B1,13.51,87.7,EXPRESSED
MCUR1,13.49,87.7,EXPRESSED
ABCB1,13.47,87.7,EXPRESSED
XKR9,13.45,87.7,EXPRESSED
ARL13A,13.45,87.7,EXPRESSED
NCKAP5,13.45,87.7,EXPRESSED
TLR1,13.44,87.7,EXPRESSED
CSF2RB,13.43,87.7,EXPRESSED
C17orf58,13.43,87.7,EXPRESSED
LRRC15,13.4,87.7,EXPRESSED
ATP13A2,13.39,87.7,EXPRESSED
ABCB10,13.38,87.7,EXPRESSED
TNFRSF17,13.35,87.7,EXPRESSED
ANK3,13.34,87.7,EXPRESSED
PLGRKT,13.34,87.7,EXPRESSED
SLC17A9,13.32,87.7,EXPRESSED
MPIG6B,13.29,87.7,EXPRESSED
NRSN2,13.29,87.7,EXPRESSED
LRRC45,13.29,87.7,EXPRESSED
HOMER3,13.29,87.7,EXPRESSED
FBLN7,13.28,87.7,EXPRESSED
ANKRD42,13.27,87.6,EXPRESSED
MAST3,13.26,87.6,EXPRESSED
MAP3K6,13.25,87.6,EXPRESSED
HSBP1,13.19,87.6,EXPRESSED
CARD19,13.19,87.6,EXPRESSED
ZFYVE28,13.18,87.6,EXPRESSED
SH3TC1,13.17,87.6,EXPRESSED
PARP16,13.12,87.6,EXPRESSED
STAMBPL1,13.11,87.6,EXPRESSED
TNFSF4,13.11,87.6,EXPRESSED
ST3GAL4,13.08,87.6,EXPRESSED
HTR2C,13.06,87.6,EXPRESSED
KCNQ3,13.05,87.6,EXPRESSED
GPSM2,13.05,87.6,EXPRESSED
SLC25A33,13.03,87.6,EXPRESSED
STXBP4,13.03,87.6,EXPRESSED
SLC35C1,13.03,87.6,EXPRESSED
CACNA1D,13.02,87.6,EXPRESSED
SMIM29,13.02,87.6,EXPRESSED
CTSC,13.0,87.6,EXPRESSED
ARHGEF28,12.98,87.6,EXPRESSED
UCP2,12.98,87.6,EXPRESSED
FPR1,12.98,87.6,EXPRESSED
LILRB3,12.97,87.6,EXPRESSED
PTAFR,12.97,87.6,EXPRESSED
LDAF1,12.95,87.5,EXPRESSED
MT-CO3,12.93,87.5,EXPRESSED
TBC1D7,12.93,87.5,EXPRESSED
CYP1B1,12.91,87.5,EXPRESSED
RAI2,12.9,87.5,EXPRESSED
NUP93,12.89,87.5,EXPRESSED
KCNA4,12.89,87.5,EXPRESSED
CTSH,12.88,87.5,EXPRESSED
MPZL2,12.83,87.5,EXPRESSED
RHBDD3,12.83,87.5,EXPRESSED
SPAG16,12.81,87.5,EXPRESSED
CREB3L4,12.8,87.5,EXPRESSED
ENOX2,12.78,87.5,EXPRESSED
SPAG4,12.78,87.5,EXPRESSED
PIGF,12.74,87.5,EXPRESSED
ADCY7,12.74,87.5,EXPRESSED
SLC22A17,12.74,87.5,EXPRESSED
HYAL2,12.73,87.5,EXPRESSED
GP1BA,12.73,87.5,EXPRESSED
CDH18,12.72,87.5,EXPRESSED
SYT1,12.71,87.5,EXPRESSED
TCTN2,12.68,87.5,EXPRESSED
SPIN3,12.68,87.5,EXPRESSED
SLC7A7,12.68,87.5,EXPRESSED
PLA2G6,12.67,87.5,EXPRESSED
COX7B2,12.65,87.5,EXPRESSED
CYBC1,12.64,87.5,EXPRESSED
TSPAN17,12.62,87.4,EXPRESSED
SMIM8,12.59,87.4,EXPRESSED
ALG5,12.57,87.4,EXPRESSED
FZD8,12.56,87.4,EXPRESSED
C2CD2L,12.56,87.4,EXPRESSED
ADGRE2,12.55,87.4,EXPRESSED
SLC43A3,12.53,87.4,EXPRESSED
RNF122,12.44,87.4,EXPRESSED
PRUNE2,12.43,87.4,EXPRESSED
SLC25A25,12.43,87.4,EXPRESSED
AVEN,12.43,87.4,EXPRESSED
OR52D1,12.34,87.4,EXPRESSED
STARD3,12.33,87.4,EXPRESSED
SLC25A20,12.32,87.4,EXPRESSED
CLDN15,12.31,87.4,EXPRESSED
DNPEP,12.25,87.3,EXPRESSED
ALDH3A2,12.24,87.3,EXPRESSED
BRS3,12.23,87.3,EXPRESSED
BTK,12.22,87.3,EXPRESSED
